name,city,region,holes,distance_mi,tee_name,gender,rating,slope,yardage,notes
The Ledges Golf Club,"St. George, UT",UT,18,350,White,M,69.7,133,6230,
The Ledges Golf Club,"St. George, UT",UT,18,350,White,W,74.5,128,6230,
The Ledges Golf Club,"St. George, UT",UT,18,350,Red,W,71.0,119,5674,
Lake Merced Golf Club,"Daly City, CA",NC,18,351,Black,M,74.3,142,6863,Par 72
Lake Merced Golf Club,"Daly City, CA",NC,18,351,Blue,M,72.7,134,6505,
Lake Merced Golf Club,"Daly City, CA",NC,18,351,White,M,,,6236,
Lake Merced Golf Club,"Daly City, CA",NC,18,351,Red,W,,,5823,
San Francisco Golf Club,"San Francisco, CA",NC,18,351,Back,M,73.0,134,6716,Par 71; women's not published
The Olympic Club (Lake Course),"San Francisco, CA",NC,18,352,Championship,M,75.7,143,7060,Par 71; women's not published
The Olympic Club (Lake Course),"San Francisco, CA",NC,18,352,Blue,M,72.3,132,6529,
The Olympic Club (Lake Course),"San Francisco, CA",NC,18,352,White,M,70.9,129,6235,
The Olympic Club (Lake Course),"San Francisco, CA",NC,18,352,Front,M,68.6,122,5593,
The Olympic Club (Ocean),"San Francisco, CA",NC,18,352,Black,M,73.6,136,6926,Par 71; women's not published
The Olympic Club (Ocean),"San Francisco, CA",NC,18,352,Blue,M,71.1,129,6496,
The Olympic Club (Ocean),"San Francisco, CA",NC,18,352,White,M,68.8,121,5896,
The Olympic Club (Ocean),"San Francisco, CA",NC,18,352,Green,M,66.5,115,5386,
TPC Harding Park,"San Francisco, CA",NC,18,352,Championship,M,75.2,139,7169,Par 72
TPC Harding Park,"San Francisco, CA",NC,18,352,Blue,M,72.8,126,6845,
TPC Harding Park,"San Francisco, CA",NC,18,352,White,M,70.6,123,6405,
TPC Harding Park,"San Francisco, CA",NC,18,352,Red,W,68.0,120,5875,
Tilden Park Golf Course,"Berkeley, CA",NC,18,353,Back,M,70.8,124,6294,Par 70
Tilden Park Golf Course,"Berkeley, CA",NC,18,353,Middle,M,68.8,119,5823,
Tilden Park Golf Course,"Berkeley, CA",NC,18,353,Forward,W,71.9,122,5399,
Presidio Golf Course,"San Francisco, CA",NC,18,354,Back,M,72.3,136,6477,Par 72
Presidio Golf Course,"San Francisco, CA",NC,18,354,Middle,M,70.8,132,6141,
Presidio Golf Course,"San Francisco, CA",NC,18,354,Middle,W,76.0,131,6141,
Presidio Golf Course,"San Francisco, CA",NC,18,354,Forward,M,69.6,128,5785,
Coral Canyon Golf Course,"Washington, UT",UT,18,355,Black,M,75.2,148,7146,Par 72
Coral Canyon Golf Course,"Washington, UT",UT,18,355,Blue,M,72.6,143,6580,
Coral Canyon Golf Course,"Washington, UT",UT,18,355,White,M,69.0,128,5810,
Coral Canyon Golf Course,"Washington, UT",UT,18,355,White,W,74.1,145,5810,
Lincoln Park Golf Course,"San Francisco, CA",NC,18,356,Blue,M,66.0,109,5149,Par 68
Lincoln Park Golf Course,"San Francisco, CA",NC,18,356,White,M,65.1,107,4948,
Lincoln Park Golf Course,"San Francisco, CA",NC,18,356,White,W,69.1,111,4948,
Lincoln Park Golf Course,"San Francisco, CA",NC,18,356,Red,M,66.0,105,4732,
Sand Hollow Resort Golf Course (Championship),"Hurricane, UT",UT,18,360,Back,M,73.7,137,7315,Par 72; per-tee/women's not fully published
Whisper Rock Golf Club (Lower),"Scottsdale, AZ",AZ,18,362,Back,M,,147,7390,Par 72; rating not published; women's not published
Whisper Rock Golf Club (Upper),"Scottsdale, AZ",AZ,18,362,Rock,M,74.9,145,7550,Par 72
Whisper Rock Golf Club (Upper),"Scottsdale, AZ",AZ,18,362,Black,M,73.6,140,7230,
Whisper Rock Golf Club (Upper),"Scottsdale, AZ",AZ,18,362,Rust,M,71.2,131,6830,
Whisper Rock Golf Club (Upper),"Scottsdale, AZ",AZ,18,362,White,M,68.5,121,6227,
Edgewood Tahoe Golf Course,"Stateline, NV",NV,18,362,Championship,M,75.5,144,7555,Par 72; women's not published
Edgewood Tahoe Golf Course,"Stateline, NV",NV,18,362,Back,M,73.8,139,7266,
Genoa Lakes Golf and Resort (Lakes course),"Genoa, NV",NV,18,364,Back,M,73.5,134,7263,Par 72; women's not published
Mirabel Golf Club,"Scottsdale, AZ",AZ,18,368,Black,M,72.8,136,7147,Par 71; women's not published
Mirabel Golf Club,"Scottsdale, AZ",AZ,18,368,Players,M,71.4,134,6919,
Mirabel Golf Club,"Scottsdale, AZ",AZ,18,368,Blue,M,70.7,132,6688,
Mirabel Golf Club,"Scottsdale, AZ",AZ,18,368,Gold,M,69.2,126,6341,
Mirabel Golf Club,"Scottsdale, AZ",AZ,18,368,White,M,66.5,119,5827,
Wildfire Golf Club (Faldo course),"Phoenix, AZ",AZ,18,368,Black,M,72.3,132,7145,Par 71; women's not published
Wildfire Golf Club (Faldo course),"Phoenix, AZ",AZ,18,368,Blue,M,,,6645,
Wildfire Golf Club (Faldo course),"Phoenix, AZ",AZ,18,368,White,M,,,6060,
Wildfire Golf Club (Palmer course),"Phoenix, AZ",AZ,18,368,Back,M,73.3,135,7170,Par 72; women's not published
Camelback Golf Club - Ambiente Course,"Scottsdale, AZ",AZ,18,369,Back,M,72.6,122,7014,Par 72; tips play higher (slope ~138); women's not published
Camelback Golf Club (Padre course),"Scottsdale, AZ",AZ,18,369,Black,M,72.3,131,6868,Par 72
Camelback Golf Club (Padre course),"Scottsdale, AZ",AZ,18,369,Blue,M,,124,6421,
Camelback Golf Club (Padre course),"Scottsdale, AZ",AZ,18,369,White,M,,118,6014,
Camelback Golf Club (Padre course),"Scottsdale, AZ",AZ,18,369,Gold,W,,117,5324,
Meadow Club,"Fairfax, CA",NC,18,369,Blue,M,72.7,131,6602,Par 71
Meadow Club,"Fairfax, CA",NC,18,369,White,M,71.4,128,6324,
Meadow Club,"Fairfax, CA",NC,18,369,Red,W,75.2,135,5923,
Estancia Club,"Scottsdale, AZ",AZ,18,370,Gold,M,74.3,148,7314,Par 72
Estancia Club,"Scottsdale, AZ",AZ,18,370,Black,M,73.3,146,7100,
Estancia Club,"Scottsdale, AZ",AZ,18,370,Blue,M,71.3,131,6678,
Estancia Club,"Scottsdale, AZ",AZ,18,370,White,M,68.4,125,6108,
Estancia Club,"Scottsdale, AZ",AZ,18,370,Red,W,70.9,125,5295,
The Boulders Golf Club (North course),"Carefree, AZ",AZ,18,370,Back,M,73.1,142,6291,Par 72; women's not published
The Boulders Golf Club (South course),"Carefree, AZ",AZ,18,370,Back,M,72.0,140,6073,Par 71; women's not published
TPC Scottsdale (Stadium course),"Scottsdale, AZ",AZ,18,372,Championship,M,74.7,142,7261,Par 71
TPC Scottsdale (Stadium course),"Scottsdale, AZ",AZ,18,372,Players,M,,,6614,
TPC Scottsdale (Stadium course),"Scottsdale, AZ",AZ,18,372,Forward,W,,,5464,
TPC Scottsdale (Champions course),"Scottsdale, AZ",AZ,18,372,Championship,M,73.7,140,7115,Par 71; women's not published
Grayhawk Golf Club (Talon),"Scottsdale, AZ",AZ,18,373,Back,M,74.3,141,6973,Par 72; women's not published
Grayhawk Golf Club (Raptor course),"Scottsdale, AZ",AZ,18,373,Back,M,74.1,143,7135,Par 72; women's not published
Desert Mountain - Cochise Course,"Scottsdale, AZ",AZ,18,373,Back,M,73.8,136,7042,Par 72; women's not published
Desert Mountain - Geronimo Course,"Scottsdale, AZ",AZ,18,373,Back,M,75.2,152,7414,Par 72; women's not published
Desert Mountain - Renegade Course,"Scottsdale, AZ",AZ,18,373,Back,M,76.6,138,7515,Par 73; women's not published
Outlaw Course at Desert Mountain Golf Club,"Scottsdale, AZ",AZ,18,373,Back,M,72.8,140,7107,Par 72; women's not published
Desert Mountain - Chiricahua Course,"Scottsdale, AZ",AZ,18,373,Golden Bear,M,74.6,147,7347,Par 72
Desert Mountain - Chiricahua Course,"Scottsdale, AZ",AZ,18,373,Blue,M,72.0,140,6796,
Desert Mountain - Chiricahua Course,"Scottsdale, AZ",AZ,18,373,White,M,69.4,135,6289,
Desert Mountain - Chiricahua Course,"Scottsdale, AZ",AZ,18,373,Red,W,66.0,127,5614,
Desert Mountain - Chiricahua Course,"Scottsdale, AZ",AZ,18,373,Green,W,63.4,119,4998,
Troon North Golf Club (Pinnacle course),"Scottsdale, AZ",AZ,18,373,Back,M,73.2,147,7009,Par 71; women's not published
Troon North Golf Club (Monument course),"Scottsdale, AZ",AZ,18,373,Back,M,72.9,147,7070,Par 72; women's not published
Talking Stick Golf Club (North course),"Scottsdale, AZ",AZ,18,374,Black,M,72.7,123,7133,O'odham course; par 70
Talking Stick Golf Club (North course),"Scottsdale, AZ",AZ,18,374,Gold,M,69.2,119,6510,
Talking Stick Golf Club (North course),"Scottsdale, AZ",AZ,18,374,Jade,W,70.6,117,5532,
Talking Stick Golf Club (South course),"Scottsdale, AZ",AZ,18,374,Black,M,71.5,125,6833,Piipaash course; par 71
Talking Stick Golf Club (South course),"Scottsdale, AZ",AZ,18,374,Gold,M,69.1,120,6430,
Talking Stick Golf Club (South course),"Scottsdale, AZ",AZ,18,374,Jade,W,69.8,120,5428,
Silverleaf Golf Club,"Scottsdale, AZ",AZ,18,375,Silver,M,74.8,146,7322,Par 72
Silverleaf Golf Club,"Scottsdale, AZ",AZ,18,375,Black,M,72.3,140,6869,
Silverleaf Golf Club,"Scottsdale, AZ",AZ,18,375,Blue,M,70.0,135,6486,
Silverleaf Golf Club,"Scottsdale, AZ",AZ,18,375,White,M,68.0,128,5968,
Silverado Resort - North Course,"Napa, CA",NC,18,378,Back,M,73.1,134,6900,Par 72; women's not published
Silverado Resort - South Course,"Napa, CA",NC,18,378,Back,M,72.1,131,6685,Par 72; women's not published
Sonoma Golf Club,"Sonoma, CA",NC,18,381,Back,M,74.9,135,7087,Par 72
Sonoma Golf Club,"Sonoma, CA",NC,18,381,Blue,M,,,6679,
Sonoma Golf Club,"Sonoma, CA",NC,18,381,White,M,,,6158,
Golf Courses At Incline Village (Championship Course),"Incline Village, NV",NV,18,381,Back,M,74.1,144,7106,Par 72; women's not published
We-Ko-Pa Golf Club (Saguaro),"Fort McDowell, AZ",AZ,18,384,Back,M,72.1,138,6912,Par 71; women's not published
We-Ko-Pa Golf Club (Cholla),"Fort McDowell, AZ",AZ,18,384,Back,M,73.4,138,7225,Par 72; women's not published
Forest Highlands - Canyon Course,"Flagstaff, AZ",AZ,18,389,Green,M,72.8,133,7007,Par 71
Forest Highlands - Canyon Course,"Flagstaff, AZ",AZ,18,389,Brown,M,71.1,132,6647,
Forest Highlands - Canyon Course,"Flagstaff, AZ",AZ,18,389,White,M,69.4,129,6225,
Forest Highlands - Canyon Course,"Flagstaff, AZ",AZ,18,389,Gold,M,66.8,123,5802,
Forest Highlands - Canyon Course,"Flagstaff, AZ",AZ,18,389,Red,W,68.7,120,5004,
Forest Highlands - Meadow Course,"Flagstaff, AZ",AZ,18,389,Back,M,73.3,130,7272,Par 72; women's not published
ArrowCreek Country Club,"Reno, NV",NV,18,390,Legend,M,75.0,137,7115,Legend course; par 72
ArrowCreek Country Club,"Reno, NV",NV,18,390,Challenge,M,74.0,140,7433,Challenge course; par 72
Old Greenwood Golf Course,"Truckee, CA",NV,18,391,Championship,M,75.1,140,7518,Par 72
Old Greenwood Golf Course,"Truckee, CA",NV,18,391,Blue,M,72.8,136,7041,
Old Greenwood Golf Course,"Truckee, CA",NV,18,391,White,M,70.2,130,6473,
Montreux Golf & Country Club,"Reno, NV",NV,18,392,Back,M,75.3,142,7552,Par 72; women's not published
Mayacama Golf Club,"Santa Rosa, CA",NC,18,406,Back,M,74.3,150,6759,Par 72; walking-only; women's not published
Ventana Canyon Golf Club (Mountain Course),"Tucson, AZ",AZ,18,450,Back,M,73.0,147,6898,Par 72; women's not published
Soldier Hollow Golf Course (Gold Course),"Midway, UT",UT,18,595,Back,M,74.4,131,7598,Par 72; women's not published
Bonneville Golf Course,"Salt Lake City, UT",UT,18,596,Black,M,71.0,125,6872,Par 72
Bonneville Golf Course,"Salt Lake City, UT",UT,18,596,Blue,M,69.7,124,,
Bonneville Golf Course,"Salt Lake City, UT",UT,18,596,White,M,67.8,117,,
Mountain Dell - Canyon Course,"Salt Lake City, UT",UT,18,599,Back,M,71.3,126,6787,Par 72; women's not published
Mountain Dell - Lake Course,"Salt Lake City, UT",UT,18,599,Back,M,72.2,129,6709,Par 71; women's not published
Red Ledges,"Heber City, UT",UT,18,601,Back,M,76.9,151,7569,Par 72; women's not published
Park Meadows Country Club,"Park City, UT",UT,18,602,Gold,M,74.8,138,7403,Par 72
Park Meadows Country Club,"Park City, UT",UT,18,602,Blue,M,72.3,134,6867,
Park Meadows Country Club,"Park City, UT",UT,18,602,White,M,70.2,127,6424,
Glenwild Golf Club and Spa,"Park City, UT",UT,18,604,Back,M,75.4,141,7540,Par 71; women's not published
Victory Ranch,"Kamas, UT",UT,18,607,Back,M,,,7265,Par 72; rating/slope not published in sources
Promontory Club (Pete Dye Canyon Golf Club),"Park City, UT",UT,18,608,Back,M,76.2,144,7690,Par 72; women's not published
Promontory Club (Painted Valley Golf Club),"Park City, UT",UT,18,608,Championship,M,78.2,152,8098,Par 72
Promontory Club (Painted Valley Golf Club),"Park City, UT",UT,18,608,Nicklaus,M,,,7460,
Promontory Club (Painted Valley Golf Club),"Park City, UT",UT,18,608,Member,M,,,7068,
TPC Danzante Bay at Villa del Palmar,"Loreto, BCS",MX,18,704,Black,M,74.5,153,7237,Par 72
TPC Danzante Bay at Villa del Palmar,"Loreto, BCS",MX,18,704,Gold,M,71.6,142,,
TPC Danzante Bay at Villa del Palmar,"Loreto, BCS",MX,18,704,Blue,M,69.6,133,,
TPC Danzante Bay at Villa del Palmar,"Loreto, BCS",MX,18,704,White,M,67.0,125,,
Sunriver Resort (Crosswater course),"Sunriver, OR",PNW,18,710,Back,M,76.9,150,7638,Par 72; women's not published
Sunriver Resort (Meadows course),"Sunriver, OR",PNW,18,711,Back,M,73.5,127,7012,Par 71; women's not published
Sunriver Resort (Woodlands course),"Sunriver, OR",PNW,18,711,Back,M,73.0,131,6880,Par 72; women's not published
Tetherow Golf Club,"Bend, OR",PNW,18,719,Kidd,M,75.2,150,7298,Par 72; women's not published
Bandon Dunes Resort (Bandon Dunes Course),"Bandon, OR",PNW,18,720,Black,M,73.5,143,6732,Par 72
Bandon Dunes Resort (Bandon Dunes Course),"Bandon, OR",PNW,18,720,Green,M,71.1,133,6142,
Bandon Dunes Resort (Bandon Dunes Course),"Bandon, OR",PNW,18,720,Gold,M,69.1,124,,
Bandon Dunes Resort (Pacific Dunes Course),"Bandon, OR",PNW,18,720,Black,M,73.2,143,6633,Par 71
Bandon Dunes Resort (Pacific Dunes Course),"Bandon, OR",PNW,18,720,Green,M,70.8,135,6142,
Bandon Dunes Resort (Pacific Dunes Course),"Bandon, OR",PNW,18,720,Gold,M,68.9,131,,
Bandon Dunes Resort (Old Macdonald Course),"Bandon, OR",PNW,18,720,Black,M,74.4,134,6978,Par 71
Bandon Dunes Resort (Old Macdonald Course),"Bandon, OR",PNW,18,720,Green,M,71.4,127,6352,
Bandon Dunes Resort (Old Macdonald Course),"Bandon, OR",PNW,18,720,Gold,M,67.8,117,,
Bandon Dunes Resort (Bandon Trails Course),"Bandon, OR",PNW,18,720,Black,M,73.6,130,6788,Par 71; other tees to 61.2/105
Pronghorn Golf Club (Nicklaus),"Bend, OR",PNW,18,721,Back,M,74.3,154,7460,Par 72; women's not published
Pronghorn Golf Club (Fazio),"Bend, OR",PNW,18,721,Tips,M,75.1,143,7456,Par 72
Pronghorn Golf Club (Fazio),"Bend, OR",PNW,18,721,Black,M,72.8,139,,
Pronghorn Golf Club (Fazio),"Bend, OR",PNW,18,721,Rust,M,70.3,136,,
Pronghorn Golf Club (Fazio),"Bend, OR",PNW,18,721,Gold,M,67.7,127,,
Brasada Canyons,"Powell Butte, OR",PNW,18,729,Back,M,74.2,145,7295,Par 72; women's not published
Juniper Golf Club,"Redmond, OR",PNW,18,733,Back,M,74.0,130,7186,Par 72; women's not published
Roaring Fork Club,"Basalt, CO",CO,18,734,Black,M,72.8,138,7130,Par 72
Roaring Fork Club,"Basalt, CO",CO,18,734,White,M,70.6,133,6582,
Roaring Fork Club,"Basalt, CO",CO,18,734,Rose,W,69.4,122,5355,
Maroon Creek Club,"Aspen, CO",CO,18,737,Black,M,73.2,140,7100,Par 70
Maroon Creek Club,"Aspen, CO",CO,18,737,Gold,M,71.6,138,6792,
Maroon Creek Club,"Aspen, CO",CO,18,737,Blue,M,69.6,133,6323,
Aspen Golf Club,"Aspen, CO",CO,18,737,Back,M,72.1,124,7165,Par 71; women's not published
Aspen Lakes Golf Course,"Sisters, OR",PNW,18,738,Back,M,,139,7302,Par 72; rating not clearly published
Tokatee Golf Club,"Blue River, OR",PNW,18,741,Back,M,72.4,127,6806,Par 72; women's not published
Black Butte Ranch (Big Meadow course),"Sisters, OR",PNW,18,747,Black,M,72.7,133,7007,Par 72
Black Butte Ranch (Big Meadow course),"Sisters, OR",PNW,18,747,Blue,M,70.5,128,6506,
Black Butte Ranch (Big Meadow course),"Sisters, OR",PNW,18,747,White,M,68.3,120,5931,
Black Butte Ranch (Big Meadow course),"Sisters, OR",PNW,18,747,Red,W,65.5,113,5367,
Black Butte Ranch (Big Meadow course),"Sisters, OR",PNW,18,747,Gold,W,63.4,109,4909,
Black Butte Ranch - Glaze Meadow Course,"Sisters, OR",PNW,18,747,Black,M,72.7,133,7007,Par 72; source may overlap Big Meadow; verify per-tee
Eugene Country Club,"Eugene, OR",PNW,18,749,Championship,M,74.7,140,6847,Par 72
Eugene Country Club,"Eugene, OR",PNW,18,749,Blue,M,73.3,137,,
Eugene Country Club,"Eugene, OR",PNW,18,749,White,M,71.3,133,,
Red Sky Golf Club - Norman Course,"Wolcott, CO",CO,18,760,Back,M,74.2,144,7580,Par 72; women's not published
Red Sky Golf Club - Fazio Course,"Wolcott, CO",CO,18,760,Back,M,72.3,141,7116,Par 72; women's not published
Country Club of the Rockies,"Edwards, CO",CO,18,764,Tournament,M,73.7,135,7367,Par 72
Country Club of the Rockies,"Edwards, CO",CO,18,764,Back,M,71.2,130,6843,
Country Club of the Rockies,"Edwards, CO",CO,18,764,Middle,M,69.6,125,6505,
Country Club of the Rockies,"Edwards, CO",CO,18,764,Ladies,W,70.6,126,5373,
Langdon Farms Golf Club,"Aurora, OR",PNW,18,820,Back,M,73.3,125,6935,Par 71; women's not published
Salishan Spa & Golf Resort,"Gleneden Beach, OR",PNW,18,820,Back,M,,134,6400,Par 71; ratings vary across sources
The Oregon Golf Club,"West Linn, OR",PNW,18,823,Back,M,74.4,135,7052,Par 72; women's not published
Stone Creek Golf Club,"Oregon City, OR",PNW,18,824,Back,M,72.4,125,6873,Par 72; women's not published
The Broadmoor - East Course,"Colorado Springs, CO",CO,18,825,Blue,M,73.8,141,7158,Par 72
The Broadmoor - East Course,"Colorado Springs, CO",CO,18,825,White,M,71.9,138,,
The Broadmoor - East Course,"Colorado Springs, CO",CO,18,825,Gold,M,68.1,129,,
The Broadmoor - West Course,"Colorado Springs, CO",CO,18,825,Back,M,73.3,132,7135,Par 71; women's not published
Garden of the Gods Club,"Colorado Springs, CO",CO,18,826,Blue,M,72.6,131,7037,Kissing Camels South/North combo; par 72
Garden of the Gods Club,"Colorado Springs, CO",CO,18,826,White,M,70.2,131,6439,
Garden of the Gods Club,"Colorado Springs, CO",CO,18,826,Red,W,73.1,132,5919,
Garden of the Gods Club,"Colorado Springs, CO",CO,18,826,Yellow,W,68.5,122,5155,
Waverley Country Club,"Portland, OR",PNW,18,830,Back,M,71.6,119,6553,Par 72; women's not published
Eastmoreland Golf Course,"Portland, OR",PNW,18,833,Blue,M,72.0,130,6513,Par 72; women's not published
Eastmoreland Golf Course,"Portland, OR",PNW,18,833,White,M,,,6091,
The Reserve Vineyards and G.C. (North course),"Aloha, OR",PNW,18,837,Back,M,73.8,135,6845,Par 72
The Reserve Vineyards and G.C. (North course),"Aloha, OR",PNW,18,837,Club,M,69.4,,5846,
The Reserve Vineyards and G.C. (North course),"Aloha, OR",PNW,18,837,Front,W,71.2,,5146,
The Reserve Vineyards and G.C. (South course),"Aloha, OR",PNW,18,837,Back,M,74.5,133,7172,Par 72
The Reserve Vineyards and G.C. (South course),"Aloha, OR",PNW,18,837,Club,M,,,6201,
The Reserve Vineyards and G.C. (South course),"Aloha, OR",PNW,18,837,Front,W,,,5189,
Columbia Edgewater Country Club,"Portland, OR",PNW,18,839,Tournament,M,73.2,137,6823,Par 71
Columbia Edgewater Country Club,"Portland, OR",PNW,18,839,Blue,M,72.9,131,6702,
Sanctuary Golf Course,"Sedalia, CO",CO,18,839,Back,M,72.3,142,7044,Par 72; private; women's not published
Castle Pines Golf Club,"Castle Rock, CO",CO,18,839,Back,M,75.8,150,7559,Par 72; women's not published
Heron Lakes Golf Club (Great Blue course),"Portland, OR",PNW,18,842,Back,M,73.6,132,6916,Par 72; women's not published
Heron Lakes G.C. (Greenback course),"Portland, OR",PNW,18,842,Black,M,72.0,132,6638,Par 72; women's not published
Pumpkin Ridge - Witch Hollow,"North Plains, OR",PNW,18,848,Back,M,74.7,144,7017,Par 72
Pumpkin Ridge - Witch Hollow,"North Plains, OR",PNW,18,848,Club,M,69.8,,6095,
Pumpkin Ridge - Witch Hollow,"North Plains, OR",PNW,18,848,Front,W,71.5,,5277,
Pumpkin Ridge - Ghost Creek,"North Plains, OR",PNW,18,848,Back,M,73.8,140,6839,Par 71; women's not published
Colorado Golf Club,"Parker, CO",CO,18,848,Championship,M,75.5,149,7604,Par 72
Colorado Golf Club,"Parker, CO",CO,18,848,Red,W,66.7,128,5109,
The Club at Spanish Peaks,"Big Sky, MT",CO,18,870,Back,M,,142,7200,Par 72; rating not published; women's not published
Old Works Golf Course,"Anaconda, MT",CO,18,894,Back,M,76.6,138,7705,Par 72; women's not published
Diamante Cabo - Dunes Course,"Cabo San Lucas, BCS",MX,18,908,Tee I,M,74.1,141,7022,Par 72
Diamante Cabo - Dunes Course,"Cabo San Lucas, BCS",MX,18,908,Tee II,M,71.6,135,6536,
Diamante Cabo - El Cardonal Course,"Cabo San Lucas, BCS",MX,18,908,Back,M,75.9,140,7363,Par 72; women's not published
Quivira Golf Club,"Cabo San Lucas, BCS",MX,18,912,Black,M,74.1,142,7139,Par 72
Quivira Golf Club,"Cabo San Lucas, BCS",MX,18,912,Gold,M,72.0,137,6701,
Quivira Golf Club,"Cabo San Lucas, BCS",MX,18,912,Blue,M,69.4,131,6216,
Quivira Golf Club,"Cabo San Lucas, BCS",MX,18,912,White,M,67.0,122,5541,
Quivira Golf Club,"Cabo San Lucas, BCS",MX,18,912,Red,W,63.7,113,4763,
Puerto Los Cabos Golf Club,"San Jose del Cabo, BCS",MX,18,914,Tips,M,75.9,145,7461,Par 73
Puerto Los Cabos Golf Club,"San Jose del Cabo, BCS",MX,18,914,Gold,M,73.6,137,6818,
Puerto Los Cabos Golf Club,"San Jose del Cabo, BCS",MX,18,914,Silver,M,70.9,131,6321,
Puerto Los Cabos Golf Club,"San Jose del Cabo, BCS",MX,18,914,Red,W,71.3,126,5169,
Vidanta Golf Los Cabos,"San Jose del Cabo, BCS",MX,18,914,Back,M,,,3153,9-hole par-35 played twice; rating not published
Cabo San Lucas Country Club,"Cabo San Lucas, BCS",MX,18,914,Championship,M,72.9,127,6900,Par 71
Cabo San Lucas Country Club,"Cabo San Lucas, BCS",MX,18,914,Players,M,71.8,124,6691,
Cabo San Lucas Country Club,"Cabo San Lucas, BCS",MX,18,914,Silver,M,70.9,122,6503,
Cabo San Lucas Country Club,"Cabo San Lucas, BCS",MX,18,914,White,M,68.6,117,6008,
